## section 2 key
## There are 221  energy bands, each with  184  time bins.
## Emission    Energy of   Brightness    std. error  
##   Time      bin center (n/sterad(p)/   (n/sterad(p)/  
##   (us)         (eV)     pulse/us/eV)  pulse/us/eV)
  7.5028e+03   1.9953e+00   0.0000e+00   0.0000e+00 
  7.9983e+03   1.9953e+00   0.0000e+00   0.0000e+00 
  8.5266e+03   1.9953e+00   0.0000e+00   0.0000e+00 
  9.0898e+03   1.9953e+00   0.0000e+00   0.0000e+00 
  9.6902e+03   1.9953e+00   0.0000e+00   0.0000e+00 
  5.5000e+04   1.9953e+00   0.0000e+00   0.0000e+00 
  5.5000e+05   1.9953e+00   0.0000e+00   0.0000e+00 
  5.5000e+06   1.9953e+00   0.0000e+00   0.0000e+00 


  5.0000e-02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.0330e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.1013e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.1740e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.2515e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.3342e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.4223e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.5163e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.6164e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.7232e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.8370e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  1.9583e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.0877e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.2256e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.3726e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.5293e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.6964e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  2.8745e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  3.0643e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  3.2667e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  3.4825e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  3.7125e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  3.9577e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  4.2191e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  4.4978e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  4.7949e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  5.1116e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  5.4492e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  5.8091e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  6.1928e-01   2.2387e+00   0.0000e+00   0.0000e+00 
  6.6019e-01   2.2387e+00   4.1885e+04   4.1885e+04 
  7.0379e-01   2.2387e+00   2.2351e+07   1.3770e+07 
  7.5028e-01   2.2387e+00   3.3676e+08   1.1342e+08 
  7.9983e-01   2.2387e+00   1.1298e+09   1.9601e+08 
  8.5266e-01   2.2387e+00   2.9829e+09   2.9740e+08 
  9.0898e-01   2.2387e+00   7.0957e+09   5.1940e+08 
  9.6902e-01   2.2387e+00   1.3346e+10   1.2278e+09 
  1.0330e+00   2.2387e+00   1.8599e+10   1.3113e+09 
  1.1013e+00   2.2387e+00   3.0296e+10   1.4633e+09 
  1.1740e+00   2.2387e+00   4.6139e+10   2.4961e+09 
  1.2515e+00   2.2387e+00   6.0252e+10   2.4824e+09 
  1.3342e+00   2.2387e+00   7.6098e+10   2.7624e+09 
  1.4223e+00   2.2387e+00   9.1742e+10   3.1376e+09 
  1.5163e+00   2.2387e+00   1.0828e+11   3.7140e+09 
  1.6164e+00   2.2387e+00   1.1639e+11   3.2474e+09 
  1.7232e+00   2.2387e+00   1.3050e+11   4.0584e+09 
  1.8370e+00   2.2387e+00   1.3492e+11   3.6158e+09 
  1.9583e+00   2.2387e+00   1.2784e+11   3.3110e+09 
  2.0877e+00   2.2387e+00   1.2705e+11   3.2398e+09 
  2.2256e+00   2.2387e+00   1.1776e+11   3.1795e+09 
  2.3726e+00   2.2387e+00   1.0709e+11   2.9450e+09 
  2.5293e+00   2.2387e+00   9.7277e+10   2.7821e+09 
  2.6964e+00   2.2387e+00   8.8095e+10   2.5724e+09 
  2.8745e+00   2.2387e+00   8.3207e+10   2.5378e+09 
  3.0643e+00   2.2387e+00   6.8055e+10   1.9532e+09 
  3.2667e+00   2.2387e+00   5.8093e+10   1.7893e+09 
  3.4825e+00   2.2387e+00   4.8394e+10   1.6357e+09 
  3.7125e+00   2.2387e+00   3.5406e+10   1.2781e+09 
  3.9577e+00   2.2387e+00   3.0052e+10   1.2562e+09 
  4.2191e+00   2.2387e+00   2.3421e+10   9.5088e+08 
  4.4978e+00   2.2387e+00   1.9348e+10   7.9907e+08 
  4.7949e+00   2.2387e+00   1.6786e+10   7.2349e+08 
  5.1116e+00   2.2387e+00   1.2660e+10   6.8873e+08 
  5.4492e+00   2.2387e+00   1.1541e+10   5.8859e+08 
  5.8091e+00   2.2387e+00   9.4551e+09   4.7937e+08 
  6.1928e+00   2.2387e+00   8.6527e+09   5.0359e+08 
  6.6019e+00   2.2387e+00   7.4110e+09   3.8389e+08 
  7.0379e+00   2.2387e+00   5.5139e+09   3.4296e+08 
  7.5028e+00   2.2387e+00   5.8704e+09   3.6103e+08 
  7.9983e+00   2.2387e+00   4.2426e+09   2.7153e+08 
  8.5266e+00   2.2387e+00   3.9566e+09   2.7261e+08 
  9.0898e+00   2.2387e+00   3.8542e+09   3.2684e+08 
  9.6902e+00   2.2387e+00   2.7262e+09   2.2355e+08 
  1.0330e+01   2.2387e+00   2.3339e+09   1.6991e+08 
  1.1013e+01   2.2387e+00   1.8116e+09   1.3859e+08 
  1.1740e+01   2.2387e+00   1.6780e+09   1.4347e+08 
  1.2515e+01   2.2387e+00   1.3068e+09   1.0742e+08 
  1.3342e+01   2.2387e+00   1.2716e+09   1.1711e+08 
  1.4223e+01   2.2387e+00   1.0474e+09   1.4381e+08 
  1.5163e+01   2.2387e+00   8.8054e+08   9.5362e+07 
  1.6164e+01   2.2387e+00   6.3780e+08   9.0248e+07 
  1.7232e+01   2.2387e+00   4.3617e+08   3.5243e+07 
  1.8370e+01   2.2387e+00   4.4063e+08   4.4768e+07 
  1.9583e+01   2.2387e+00   2.9612e+08   3.0945e+07 
  2.0877e+01   2.2387e+00   2.1710e+08   2.4423e+07 
  2.2256e+01   2.2387e+00   1.4094e+08   1.6913e+07 
  2.3726e+01   2.2387e+00   1.2690e+08   1.2183e+07 
  2.5293e+01   2.2387e+00   1.5617e+08   5.7424e+07 
  2.6964e+01   2.2387e+00   7.1473e+07   7.0258e+06 
  2.8745e+01   2.2387e+00   6.7072e+07   1.1503e+07 
  3.0643e+01   2.2387e+00   4.6889e+07   1.1038e+07 
  3.2667e+01   2.2387e+00   2.3796e+07   4.0429e+06 
  3.4825e+01   2.2387e+00   2.2953e+07   3.6724e+06 
  3.7125e+01   2.2387e+00   1.3110e+07   2.5814e+06 
  3.9577e+01   2.2387e+00   1.0693e+07   2.2371e+06 
  4.2191e+01   2.2387e+00   1.1640e+07   4.9821e+06 
  4.4978e+01   2.2387e+00   5.6258e+06   1.3271e+06 
  4.7949e+01   2.2387e+00   1.2243e+07   3.8982e+06 
  5.1116e+01   2.2387e+00   7.0736e+06   4.9586e+06 
  5.4492e+01   2.2387e+00   4.4101e+06   1.9916e+06 
  5.8091e+01   2.2387e+00   3.0763e+06   1.4166e+06 
  6.1928e+01   2.2387e+00   1.7770e+06   7.7229e+05 
  6.6019e+01   2.2387e+00   2.8329e+06   1.9561e+06 
  7.0379e+01   2.2387e+00   8.0270e+05   3.3440e+05 
  7.5028e+01   2.2387e+00   3.6236e+06   2.7130e+06 
  7.9983e+01   2.2387e+00   9.2074e+06   7.8069e+06 
  8.5266e+01   2.2387e+00   7.4877e+05   4.1055e+05 
  9.0898e+01   2.2387e+00   6.4176e+05   2.8558e+05 
  9.6902e+01   2.2387e+00   7.8842e+04   7.8842e+04 
  1.0330e+02   2.2387e+00   2.6424e+05   1.5957e+05 
  1.1013e+02   2.2387e+00   9.7372e+04   9.7372e+04 
  1.1740e+02   2.2387e+00   6.9533e+04   6.9533e+04 
  1.2515e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.3342e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.4223e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.5163e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.6164e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.7232e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.8370e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.9583e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.0877e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.2256e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.3726e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.5293e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.6964e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  2.8745e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  3.0643e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  3.2667e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  3.4825e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  3.7125e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  3.9577e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  4.2191e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  4.4978e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  4.7949e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  5.1116e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  5.4492e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  5.8091e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  6.1928e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  6.6019e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  7.0379e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  7.5028e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  7.9983e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  8.5266e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  9.0898e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  9.6902e+02   2.2387e+00   0.0000e+00   0.0000e+00 
  1.0330e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.1013e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.1740e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.2515e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.3342e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.4223e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.5163e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.6164e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.7232e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.8370e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  1.9583e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.0877e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.2256e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.3726e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.5293e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.6964e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  2.8745e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  3.0643e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  3.2667e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  3.4825e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  3.7125e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  3.9577e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  4.2191e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  4.4978e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  4.7949e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  5.1116e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  5.4492e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  5.8091e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  6.1928e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  6.6019e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  7.0379e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  7.5028e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  7.9983e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  8.5266e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  9.0898e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  9.6902e+03   2.2387e+00   0.0000e+00   0.0000e+00 
  5.5000e+04   2.2387e+00   0.0000e+00   0.0000e+00 
  5.5000e+05   2.2387e+00   0.0000e+00   0.0000e+00 
  5.5000e+06   2.2387e+00   0.0000e+00   0.0000e+00 


  5.0000e-02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.0330e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.1013e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.1740e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.2515e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.3342e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.4223e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.5163e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.6164e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.7232e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.8370e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  1.9583e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.0877e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.2256e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.3726e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.5293e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.6964e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  2.8745e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  3.0643e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  3.2667e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  3.4825e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  3.7125e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  3.9577e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  4.2191e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  4.4978e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  4.7949e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  5.1116e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  5.4492e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  5.8091e-01   2.5119e+00   0.0000e+00   0.0000e+00 
  6.1928e-01   2.5119e+00   1.5471e+03   1.5471e+03 
  6.6019e-01   2.5119e+00   1.1716e+06   7.5507e+05 
  7.0379e-01   2.5119e+00   1.5531e+08   3.5411e+07 
  7.5028e-01   2.5119e+00   6.3745e+08   9.8039e+07 
  7.9983e-01   2.5119e+00   2.2640e+09   2.6217e+08 
  8.5266e-01   2.5119e+00   5.1907e+09   4.1422e+08 
  9.0898e-01   2.5119e+00   1.1121e+10   5.9942e+08 
  9.6902e-01   2.5119e+00   1.8567e+10   1.2087e+09 
  1.0330e+00   2.5119e+00   3.2801e+10   2.1157e+09 
  1.1013e+00   2.5119e+00   4.2242e+10   1.9051e+09 
  1.1740e+00   2.5119e+00   5.4717e+10   2.4459e+09 
  1.2515e+00   2.5119e+00   7.1010e+10   3.0747e+09 
  1.3342e+00   2.5119e+00   7.6388e+10   2.1389e+09 
  1.4223e+00   2.5119e+00   9.4312e+10   2.8671e+09 
  1.5163e+00   2.5119e+00   1.1236e+11   3.4269e+09 
  1.6164e+00   2.5119e+00   1.1774e+11   3.3674e+09 
  1.7232e+00   2.5119e+00   1.2198e+11   3.1958e+09 
  1.8370e+00   2.5119e+00   1.2733e+11   3.6670e+09 
  1.9583e+00   2.5119e+00   1.1960e+11   3.2531e+09 
  2.0877e+00   2.5119e+00   1.1783e+11   3.1107e+09 
  2.2256e+00   2.5119e+00   1.0154e+11   2.8329e+09 
  2.3726e+00   2.5119e+00   9.4719e+10   2.8321e+09 
  2.5293e+00   2.5119e+00   8.5860e+10   2.3869e+09 
  2.6964e+00   2.5119e+00   7.2216e+10   2.2026e+09 
  2.8745e+00   2.5119e+00   6.5592e+10   2.1973e+09 
  3.0643e+00   2.5119e+00   5.1114e+10   1.7788e+09 
  3.2667e+00   2.5119e+00   4.3274e+10   1.5362e+09 
  3.4825e+00   2.5119e+00   3.3124e+10   1.3614e+09 
  3.7125e+00   2.5119e+00   2.5887e+10   1.2581e+09 
  3.9577e+00   2.5119e+00   2.1826e+10   9.4944e+08 
  4.2191e+00   2.5119e+00   1.7726e+10   8.1009e+08 
  4.4978e+00   2.5119e+00   1.4693e+10   7.4052e+08 
  4.7949e+00   2.5119e+00   1.2912e+10   6.8564e+08 
  5.1116e+00   2.5119e+00   1.0859e+10   6.5696e+08 
  5.4492e+00   2.5119e+00   8.4515e+09   5.5188e+08 
  5.8091e+00   2.5119e+00   7.9454e+09   6.1815e+08 
  6.1928e+00   2.5119e+00   6.4013e+09   4.0456e+08 
  6.6019e+00   2.5119e+00   5.2680e+09   3.3136e+08 
  7.0379e+00   2.5119e+00   4.6876e+09   3.2438e+08 
  7.5028e+00   2.5119e+00   4.2310e+09   3.4864e+08 
  7.9983e+00   2.5119e+00   3.2915e+09   2.8011e+08 
  8.5266e+00   2.5119e+00   2.6658e+09   1.9460e+08 
  9.0898e+00   2.5119e+00   2.2526e+09   1.7931e+08 
  9.6902e+00   2.5119e+00   1.7630e+09   1.3593e+08 
  1.0330e+01   2.5119e+00   1.5669e+09   1.2457e+08 
  1.1013e+01   2.5119e+00   1.5471e+09   1.5440e+08 
  1.1740e+01   2.5119e+00   1.2172e+09   1.1259e+08 
  1.2515e+01   2.5119e+00   9.2568e+08   7.5258e+07 
  1.3342e+01   2.5119e+00   7.5748e+08   7.7490e+07 
  1.4223e+01   2.5119e+00   5.5288e+08   6.6844e+07 
  1.5163e+01   2.5119e+00   7.0130e+08   1.2104e+08 
  1.6164e+01   2.5119e+00   4.2309e+08   6.1433e+07 
  1.7232e+01   2.5119e+00   4.0995e+08   6.3419e+07 
  1.8370e+01   2.5119e+00   3.1325e+08   5.2783e+07 
  1.9583e+01   2.5119e+00   1.8157e+08   2.0662e+07 
  2.0877e+01   2.5119e+00   1.7463e+08   2.7521e+07 
  2.2256e+01   2.5119e+00   9.7096e+07   1.0273e+07 
  2.3726e+01   2.5119e+00   9.0242e+07   1.3374e+07 
  2.5293e+01   2.5119e+00   5.9576e+07   1.1284e+07 
  2.6964e+01   2.5119e+00   3.8839e+07   4.6646e+06 
  2.8745e+01   2.5119e+00   8.1578e+07   3.9378e+07 
  3.0643e+01   2.5119e+00   3.4149e+07   1.0282e+07 
  3.2667e+01   2.5119e+00   1.0978e+07   1.8992e+06 
  3.4825e+01   2.5119e+00   1.5957e+07   3.7308e+06 
  3.7125e+01   2.5119e+00   1.2397e+07   3.6113e+06 
  3.9577e+01   2.5119e+00   5.4934e+06   1.4750e+06 
  4.2191e+01   2.5119e+00   8.1363e+06   3.1138e+06 
  4.4978e+01   2.5119e+00   5.0921e+06   2.8241e+06 
  4.7949e+01   2.5119e+00   3.1676e+06   1.0035e+06 
  5.1116e+01   2.5119e+00   1.2075e+06   4.8265e+05 
  5.4492e+01   2.5119e+00   1.6620e+06   1.0773e+06 
  5.8091e+01   2.5119e+00   2.3072e+06   1.3499e+06 
  6.1928e+01   2.5119e+00   1.1954e+06   4.3308e+05 
  6.6019e+01   2.5119e+00   8.6833e+05   3.5923e+05 
  7.0379e+01   2.5119e+00   4.4089e+05   2.5347e+05 
  7.5028e+01   2.5119e+00   8.0160e+05   3.3226e+05 
  7.9983e+01   2.5119e+00   2.5181e+05   1.3512e+05 
  8.5266e+01   2.5119e+00   5.4747e+05   2.2567e+05 
  9.0898e+01   2.5119e+00   5.6205e+05   2.3376e+05 
  9.6902e+01   2.5119e+00   3.5489e+05   2.1045e+05 
  1.0330e+02   2.5119e+00   2.2367e+05   1.6701e+05 
  1.1013e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.1740e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.2515e+02   2.5119e+00   4.1760e+05   4.1760e+05 
  1.3342e+02   2.5119e+00   4.9929e+04   3.8256e+04 
  1.4223e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.5163e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.6164e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.7232e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.8370e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.9583e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.0877e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.2256e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.3726e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.5293e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.6964e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  2.8745e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  3.0643e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  3.2667e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  3.4825e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  3.7125e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  3.9577e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  4.2191e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  4.4978e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  4.7949e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  5.1116e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  5.4492e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  5.8091e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  6.1928e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  6.6019e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  7.0379e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  7.5028e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  7.9983e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  8.5266e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  9.0898e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  9.6902e+02   2.5119e+00   0.0000e+00   0.0000e+00 
  1.0330e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.1013e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.1740e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.2515e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.3342e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.4223e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.5163e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.6164e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.7232e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.8370e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  1.9583e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.0877e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.2256e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.3726e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.5293e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.6964e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  2.8745e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  3.0643e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  3.2667e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  3.4825e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  3.7125e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  3.9577e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  4.2191e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  4.4978e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  4.7949e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  5.1116e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  5.4492e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  5.8091e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  6.1928e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  6.6019e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  7.0379e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  7.5028e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  7.9983e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  8.5266e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  9.0898e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  9.6902e+03   2.5119e+00   0.0000e+00   0.0000e+00 
  5.5000e+04   2.5119e+00   0.0000e+00   0.0000e+00 
  5.5000e+05   2.5119e+00   0.0000e+00   0.0000e+00 
  5.5000e+06   2.5119e+00   0.0000e+00   0.0000e+00 


  5.0000e-02   2.8184e+00   0.0000e+00   0.0000e+00 
  1.0330e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.1013e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.1740e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.2515e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.3342e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.4223e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.5163e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.6164e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.7232e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.8370e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  1.9583e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.0877e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.2256e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.3726e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.5293e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.6964e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  2.8745e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  3.0643e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  3.2667e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  3.4825e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  3.7125e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  3.9577e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  4.2191e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  4.4978e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  4.7949e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  5.1116e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  5.4492e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  5.8091e-01   2.8184e+00   0.0000e+00   0.0000e+00 
  6.1928e-01   2.8184e+00   3.3926e+05   3.0289e+05 
  6.6019e-01   2.8184e+00   9.8645e+07   2.8380e+07 
  7.0379e-01   2.8184e+00   8.5358e+08   1.3930e+08 
